NVDA,LLY,JPM,CAT,PortfolioValue
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1691235.3376566286
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1675918.043968144
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1716764.7925794607
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1712631.076477962
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1676403.907438996
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1674945.027785234
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1657197.5463905036
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1682968.5249522734
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1702176.1594032415
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1669110.1302746255
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1668867.1984564327
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1708011.6994906075
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1734513.805311516
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1738404.0194573384
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1676647.3175268595
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1604680.0792773054
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1550947.7986910061
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1609299.644119398
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1577692.4167191281
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1506211.1611746405
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1517394.6737781283
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1555566.826072536
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1539033.421731827
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1504265.6961186994
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,1557377.7933144127
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1566945.4503866942
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1739169.7500930438
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1629260.8356851297
0.49998996,5.000086e-07,5.000086e-07,0.50000906,1590522.9134090352
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,1554618.579418931
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1517639.0768721
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1482362.0663461646
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1521774.427500319
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1492579.9630350217
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,1481559.3108809544
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1413424.9956455228
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1355131.6430522585
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,1247821.2608704278
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,1220064.8655152707
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1116326.9534127375
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,1197300.3036988582
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1035409.2707964297
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,1159773.6259397466
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1334770.3909398324
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1180134.8920729153
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,1094838.4207581743
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,1103259.8729137725
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1062744.553383831
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1076871.3514110683
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1015031.4967962633
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,984124.0567014231
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,855641.2967212
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,906839.2646507255
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,943599.4698280938
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,982017.0691251282
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1031767.9846935283
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1028451.3531436103
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1072950.0900943861
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1116343.2061508964
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1178531.5244963386
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1100589.108918449
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,1128238.4015586027
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1179828.39184745
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1081045.2579605193
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,1043938.9353451873
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1016805.159880981
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,1103392.8045814873
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1051818.680240285
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,1036493.3278283352
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1059082.4671557464
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,978991.6413780351
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,976117.116313424
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,1071646.767327151
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1082807.245724742
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1057256.81576232
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,1151953.608091558
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1143725.0386257796
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1096118.5101100171
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,1095078.662923549
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1145161.0021418345
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1085120.9401164814
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,1191093.2098718847
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1226683.250582537
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1261689.4778764353
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1254688.2711711994
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1168339.1851160603
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,1256532.1981944614
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1261254.9957031694
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1279555.6895590518
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1340950.176872762
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1260959.6961390364
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,1272748.6980381405
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1242051.3848603095
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,1205471.753190312
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,1213507.7770528744
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1234610.1796613315
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1230562.806059061
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1263227.5471106025
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1298204.4059971916
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1355729.5694784115
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1352549.075659631
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1307166.0838007985
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1240968.848577928
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,1247113.0618630382
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1221267.7392682221
0.49277812,5.0722036e-07,5.0722036e-07,0.50722086,1150023.8178481364
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,1136844.937221956
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1124978.77015951
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1166059.6720993994
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1124691.7105147915
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,1082669.4893811597
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,1075221.7646301673
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,995043.1744164199
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,999266.4190883287
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,988560.1920338646
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,989155.1466700184
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,969823.7453735573
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,939191.5656785466
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,895176.3132261272
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,923447.2227391333
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,942962.8939006145
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,940175.0804877387
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1003059.8974207119
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1036825.9372920523
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1017929.1982051845
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,971152.5765143542
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,927336.9824972389
0.49997386,5.000246e-07,5.000246e-07,0.5000251,946597.2416151876
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,913145.1722086512
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,886265.1185386218
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,879882.8459825728
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,794477.986252897
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,834290.3356304794
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,772774.9022866831
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,816092.0927263733
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,796034.938694385
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,744323.9018148654
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,750725.0570868138
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,706436.246923199
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,741454.9086702646
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,769169.7685233374
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,744257.2835764458
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,731529.3453243127
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,773439.03956772
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,842473.6127706752
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,818733.5071408055
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,857155.469075304
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,845597.5254612354
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,828104.7464065383
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,836594.143726878
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,891750.0737845293
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,912792.4246960279
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,897169.949463421
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,941804.9668222258
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,960934.8953365299
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,942761.8103792714
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,962847.9429177978
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,935428.9883348563
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,911039.1080046247
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,889686.9241787745
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,979949.7558120437
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1022331.0660299455
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1026213.1837069737
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,983185.2717025528
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,963126.6121108019
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,987067.0964853968
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1043359.9630152604
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1056948.2531789176
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1054683.2034540104
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1064994.3020622157
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1070892.712905594
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1036158.0205879691
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,949647.5671082785
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,992791.0227051625
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1029595.892715709
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1027079.2144529462
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1029595.8727822662
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1038088.8678870351
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1043436.5212923092
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1082758.1616546924
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1128370.9401262284
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1193172.6516905087
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1206385.1733875978
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1256401.5341312927
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1275276.4620756204
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1210788.9572118307
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,1134159.2517911708
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1133866.234599099
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1082060.7226236009
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,1033816.5164627171
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1039292.6300899087
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1052838.3773201923
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1103563.8115877747
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1097799.495988311
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1059467.3562344466
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1039004.5211124603
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,990873.2695108602
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1023152.919034671
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1002689.5866803643
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1007589.3811645652
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1048227.3792010099
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1081083.440171588
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1066384.8463126097
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1062349.8276136022
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1110192.8321974264
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1096070.1795458242
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1109616.5229373362
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1116533.6940460987
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1089153.806284277
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1079930.885088596
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1066672.84152099
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1050821.3514493476
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1014506.5680273797
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1006436.6012105151
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,992891.5326438834
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,964358.1621150165
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,935825.1379498179
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,966087.1408523635
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,977615.5035239287
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,995484.54629101
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1004707.5530030604
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,999807.9249230701
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,964934.1205864537
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,945047.8878805046
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,909885.7411172598
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,911327.0328201982
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,878759.0672868915
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,897781.0891051472
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,876165.0113942218
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,887981.8219912361
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,907868.262433674
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,933518.9748959509
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,980562.9027127621
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,991652.7430958872
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1030758.531311902
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1190975.0937695643
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1122686.4144701697
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1131149.602254627
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1194476.856806479
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1221325.5414319942
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1235625.2482383018
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1241462.3535606686
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1244672.6565727238
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1262473.920200655
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1303914.7167272398
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1326385.622040371
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1393799.1957334422
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1375121.9716512174
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1399344.296648857
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1388838.5717414934
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1364907.5271259642
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1339518.5741692062
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1401387.2009624694
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1376581.470637669
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1305957.8458109254
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1289906.3857456893
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1284069.217879607
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1311210.7026258423
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1343312.420843543
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1397884.9813572646
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1394674.8730455243
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1392340.6161871501
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1371620.3332675896
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1388546.75908791
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1335724.9906924355
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1310335.1675587203
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1279400.405135347
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1293117.2499718615
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1314128.713662908
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1368701.7695363315
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1372787.6606427436
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1404598.2241940312
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1421815.0131382835
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1401387.240409634
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1433196.792100405
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1526583.65848349
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1534754.8402399763
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1579113.5507345248
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1537381.4862729562
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1546428.069799281
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1588451.9183674713
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1554890.9572016234
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1522497.3280150206
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1510240.9518315603
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1524248.4234137412
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1523373.3432463948
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1483100.4593120345
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1420647.5523069275
0.49999952,4.9999903e-07,4.9999903e-07,0.49999952,1437486.7287570506
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1501764.3954355107
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1497382.2723041265
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1534779.617606405
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1534196.2317733488
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1577436.581947097
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1545590.196196566
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1563705.37670663
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1577728.9287425475
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1580942.7991644526
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1603732.6367566176
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1787216.234257541
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1725275.8862643267
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1700987.2296338514
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1724825.0929144043
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1706578.9806871475
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1674501.1706450144
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1654490.0282920103
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1627414.7627016364
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1680093.070869661
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1639186.3148837995
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1617997.9388808159
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1675384.0243937485
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1669792.8372032312
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1688627.5082581139
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1718055.7690684607
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1760727.8951435687
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1788096.8940206033
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1760727.530843798
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1731887.4518992992
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1751016.1045364852
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1767202.1999217083
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1764553.2757312409
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1728062.253053548
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1709815.456905714
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1735125.5633555723
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1710110.9705483469
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1707461.8226482265
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1678621.726088797
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1701575.623702867
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1743364.8104739746
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1761316.5195278744
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1739833.2400357467
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1740127.3752372498
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1719233.388847666
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1681565.131586219
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1658610.3798332035
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1674796.6342426874
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1684507.3779397716
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1706872.9978244647
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1713347.6078538855
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1719527.9733923257
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1704814.0410461666
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1708934.0732904815
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1693925.5516861218
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1693925.1426662116
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1708345.2889565006
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1717174.3216981816
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1721588.7363205412
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1723648.7880530418
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1706284.3651133422
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1695102.7947267387
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1696574.456093445
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1723060.134013361
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1741600.1454730514
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1745131.4858270977
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1743659.5060859188
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1793689.1198520216
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1854311.4860824833
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1827532.1696673848
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1827531.8805632573
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1820742.438575136
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1770667.8944553959
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1782816.2264746253
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1762964.3506325213
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1676445.3383386123
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1634371.2345728695
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1629334.608233047
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1569186.4760120732
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1594667.4729629124
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1563852.5360528359
9.99996e-07,9.99996e-07,9.99996e-07,0.999997,1565037.8881356777
